sessionnum,condition,playerid,decision0d1c,previous_decision,round_num,num_neighbors,group_size,fluid_dummy,_Icondition_2,_Icondition_3,_Icondition_4
19,Fluid,1910,0,1,10,12,17,1,0,0,0
19,Fluid,1907,0,0,10,8,17,1,0,0,0
19,Fluid,1919,1,0,10,8,17,1,0,0,0
19,Fluid,1902,1,1,10,12,17,1,0,0,0
19,Fluid,1915,0,0,10,10,17,1,0,0,0
19,Fluid,1914,1,1,10,15,17,1,0,0,0
19,Fluid,1916,1,1,10,13,17,1,0,0,0
19,Fluid,1922,0,1,10,12,17,1,0,0,0
19,Fluid,1901,1,1,10,13,17,1,0,0,0
19,Fluid,1917,1,1,10,13,17,1,0,0,0
19,Fluid,1924,1,0,10,5,17,1,0,0,0
19,Fluid,1903,1,1,11,14,17,1,0,0,0
19,Fluid,1918,0,0,11,5,17,1,0,0,0
19,Fluid,1916,1,1,11,10,17,1,0,0,0
19,Fluid,1919,0,1,11,12,17,1,0,0,0
19,Fluid,1912,1,1,11,9,17,1,0,0,0
19,Fluid,1915,0,0,11,1,17,1,0,0,0
19,Fluid,1917,1,1,11,13,17,1,0,0,0
19,Fluid,1922,1,0,11,8,17,1,0,0,0
19,Fluid,1902,1,1,11,9,17,1,0,0,0
19,Fluid,1935,0,0,11,9,17,1,0,0,0
19,Fluid,1924,0,1,11,11,17,1,0,0,0
19,Fluid,1910,1,0,11,5,17,1,0,0,0
19,Fluid,1914,1,1,11,14,17,1,0,0,0
19,Fluid,1927,1,0,11,8,17,1,0,0,0
19,Fluid,1923,1,1,11,11,17,1,0,0,0
19,Fluid,1901,0,1,11,13,17,1,0,0,0
19,Fluid,1907,0,0,11,8,17,1,0,0,0
36,Random,3600,0,,1,3,17,0,1,0,0
49,Random,4910,0,,1,4,22,0,1,0,0
2,Random,204,1,,1,6,33,0,1,0,0
21,Random,2109,0,,1,2,12,0,1,0,0
21,Random,2100,1,,1,3,12,0,1,0,0
2,Random,217,1,,1,5,33,0,1,0,0
2,Random,212,0,,1,7,33,0,1,0,0
8,Random,805,1,,1,5,20,0,1,0,0
8,Random,817,1,,1,3,20,0,1,0,0
31,Random,3122,1,,1,3,15,0,1,0,0
43,Random,4315,0,,1,3,12,0,1,0,0
49,Random,4917,0,,1,3,22,0,1,0,0
2,Random,205,1,,1,6,33,0,1,0,0
5,Random,520,1,,1,2,14,0,1,0,0
36,Random,3622,0,,1,0,17,0,1,0,0
43,Random,4308,1,,1,2,12,0,1,0,0
8,Random,818,0,,1,3,20,0,1,0,0
8,Random,815,0,,1,5,20,0,1,0,0
8,Random,820,1,,1,6,20,0,1,0,0
5,Random,522,0,,1,1,14,0,1,0,0
43,Random,4311,1,,1,2,12,0,1,0,0
17,Random,1729,1,,1,4,30,0,1,0,0
36,Random,3603,0,,1,0,17,0,1,0,0
21,Random,2104,1,,1,2,12,0,1,0,0
8,Random,804,0,,1,1,20,0,1,0,0
43,Random,4314,1,,1,1,12,0,1,0,0
31,Random,3113,1,,1,2,15,0,1,0,0
43,Random,4300,1,,1,1,12,0,1,0,0
5,Random,502,1,,1,1,14,0,1,0,0
5,Random,518,1,,1,0,14,0,1,0,0
2,Random,237,0,,1,6,33,0,1,0,0
31,Random,3105,0,,1,2,15,0,1,0,0
49,Random,4907,1,,1,5,22,0,1,0,0
5,Random,509,0,,1,2,14,0,1,0,0
49,Random,4904,0,,1,2,22,0,1,0,0
43,Random,4316,1,,1,2,12,0,1,0,0
2,Random,219,1,,1,9,33,0,1,0,0
17,Random,1718,1,,1,5,30,0,1,0,0
2,Random,207,0,,1,8,33,0,1,0,0
2,Random,225,1,,1,8,33,0,1,0,0
8,Random,808,1,,1,3,20,0,1,0,0
12,Random,1216,0,,1,3,17,0,1,0,0
8,Random,810,1,,1,6,20,0,1,0,0
17,Random,1725,1,,1,8,30,0,1,0,0
36,Random,3607,1,,1,2,17,0,1,0,0
5,Random,513,1,,1,2,14,0,1,0,0
2,Random,210,0,,1,7,33,0,1,0,0
31,Random,3111,1,,1,4,15,0,1,0,0
21,Random,2110,0,,1,1,12,0,1,0,0
2,Random,222,1,,1,5,33,0,1,0,0
5,Random,507,0,,1,4,14,0,1,0,0
8,Random,825,1,,1,3,20,0,1,0,0
2,Random,223,0,,1,4,33,0,1,0,0
21,Random,2108,0,,1,2,12,0,1,0,0
8,Random,824,1,,1,2,20,0,1,0,0
12,Random,1208,1,,1,2,17,0,1,0,0
49,Random,4927,1,,1,3,22,0,1,0,0
36,Random,3621,1,,1,2,17,0,1,0,0
21,Random,2101,1,,1,2,12,0,1,0,0
49,Random,4914,0,,1,4,22,0,1,0,0
31,Random,3115,1,,1,2,15,0,1,0,0
17,Random,1711,1,,1,3,30,0,1,0,0
17,Random,1724,1,,1,5,30,0,1,0,0
17,Random,1726,0,,1,6,30,0,1,0,0
12,Random,1201,1,,1,4,17,0,1,0,0
17,Random,1720,1,,1,8,30,0,1,0,0
2,Random,208,0,,1,8,33,0,1,0,0
17,Random,1703,1,,1,6,30,0,1,0,0
17,Random,1702,1,,1,6,30,0,1,0,0
17,Random,1723,1,,1,6,30,0,1,0,0
17,Random,1704,0,,1,6,30,0,1,0,0
2,Random,236,1,,1,6,33,0,1,0,0
5,Random,515,1,,1,2,14,0,1,0,0
17,Random,1713,0,,1,5,30,0,1,0,0
17,Random,1721,0,,1,8,30,0,1,0,0
5,Random,508,0,,1,4,14,0,1,0,0
8,Random,803,1,,1,4,20,0,1,0,0
17,Random,1717,0,,1,5,30,0,1,0,0
12,Random,1206,0,,1,4,17,0,1,0,0
31,Random,3117,1,,1,6,15,0,1,0,0
36,Random,3601,1,,1,6,17,0,1,0,0
12,Random,1217,0,,1,3,17,0,1,0,0
2,Random,224,0,,1,4,33,0,1,0,0
17,Random,1709,0,,1,14,30,0,1,0,0
17,Random,1731,1,,1,10,30,0,1,0,0
17,Random,1737,0,,1,4,30,0,1,0,0
12,Random,1222,1,,1,2,17,0,1,0,0
5,Random,514,0,,1,1,14,0,1,0,0
17,Random,1735,0,,1,6,30,0,1,0,0
43,Random,4307,0,,1,2,12,0,1,0,0
12,Random,1220,1,,1,1,17,0,1,0,0
36,Random,3612,0,,1,4,17,0,1,0,0
2,Random,202,1,,1,6,33,0,1,0,0
17,Random,1708,0,,1,5,30,0,1,0,0
17,Random,1727,0,,1,7,30,0,1,0,0
17,Random,1732,1,,1,2,30,0,1,0,0
2,Random,235,1,,1,8,33,0,1,0,0
12,Random,1218,0,,1,6,17,0,1,0,0
31,Random,3116,0,,1,5,15,0,1,0,0
49,Random,4902,0,,1,3,22,0,1,0,0
5,Random,521,1,,1,1,14,0,1,0,0
2,Random,227,1,,1,6,33,0,1,0,0
49,Random,4924,0,,1,3,22,0,1,0,0
12,Random,1207,1,,1,2,17,0,1,0,0
49,Random,4920,0,,1,3,22,0,1,0,0
5,Random,516,1,,1,2,14,0,1,0,0
8,Random,800,1,,1,1,20,0,1,0,0
31,Random,3100,1,,1,2,15,0,1,0,0
2,Random,200,0,,1,5,33,0,1,0,0
8,Random,811,1,,1,4,20,0,1,0,0
36,Random,3616,1,,1,4,17,0,1,0,0
2,Random,213,1,,1,9,33,0,1,0,0
36,Random,3618,1,,1,6,17,0,1,0,0
12,Random,1215,1,,1,3,17,0,1,0,0
2,Random,220,1,,1,7,33,0,1,0,0
2,Random,211,1,,1,8,33,0,1,0,0
8,Random,819,0,,1,4,20,0,1,0,0
17,Random,1710,0,,1,7,30,0,1,0,0
5,Random,519,0,,1,3,14,0,1,0,0
8,Random,821,1,,1,5,20,0,1,0,0
21,Random,2106,0,,1,2,12,0,1,0,0
31,Random,3107,0,,1,3,15,0,1,0,0
8,Random,822,1,,1,6,20,0,1,0,0
36,Random,3620,1,,1,4,17,0,1,0,0
17,Random,1728,0,,1,2,30,0,1,0,0
21,Random,2112,0,,1,2,12,0,1,0,0
31,Random,3101,1,,1,4,15,0,1,0,0
49,Random,4922,0,,1,3,22,0,1,0,0
36,Random,3617,1,,1,7,17,0,1,0,0
2,Random,228,0,,1,8,33,0,1,0,0
31,Random,3110,1,,1,2,15,0,1,0,0
31,Random,3103,0,,1,6,15,0,1,0,0
31,Random,3119,1,,1,3,15,0,1,0,0
36,Random,3610,1,,1,2,17,0,1,0,0
31,Random,3104,0,,1,7,15,0,1,0,0
31,Random,3114,1,,1,3,15,0,1,0,0
17,Random,1706,0,,1,6,30,0,1,0,0
21,Random,2113,1,,1,0,12,0,1,0,0
17,Random,1700,0,,1,7,30,0,1,0,0
21,Random,2107,0,,1,3,12,0,1,0,0
2,Random,232,1,,1,8,33,0,1,0,0
17,Random,1715,0,,1,11,30,0,1,0,0
8,Random,814,0,,1,2,20,0,1,0,0
43,Random,4301,1,,1,2,12,0,1,0,0
43,Random,4310,1,,1,1,12,0,1,0,0
2,Random,209,1,,1,9,33,0,1,0,0
2,Random,226,0,,1,7,33,0,1,0,0
12,Random,1204,0,,1,2,17,0,1,0,0
49,Random,4916,0,,1,1,22,0,1,0,0
17,Random,1733,1,,1,10,30,0,1,0,0
12,Random,1205,1,,1,3,17,0,1,0,0
12,Random,1200,0,,1,4,17,0,1,0,0
49,Random,4929,1,,1,1,22,0,1,0,0
36,Random,3608,1,,1,3,17,0,1,0,0
8,Random,807,1,,1,3,20,0,1,0,0
49,Random,4913,1,,1,6,22,0,1,0,0
2,Random,216,1,,1,7,33,0,1,0,0
12,Random,1224,0,,1,8,17,0,1,0,0
43,Random,4312,1,,1,2,12,0,1,0,0
43,Random,4309,1,,1,2,12,0,1,0,0
43,Random,4317,0,,1,0,12,0,1,0,0
49,Random,4925,1,,1,2,22,0,1,0,0
2,Random,233,1,,1,6,33,0,1,0,0
49,Random,4928,1,,1,2,22,0,1,0,0
49,Random,4906,0,,1,4,22,0,1,0,0
17,Random,1707,1,,1,8,30,0,1,0,0
36,Random,3609,1,,1,2,17,0,1,0,0
49,Random,4912,1,,1,4,22,0,1,0,0
49,Random,4919,1,,1,3,22,0,1,0,0
12,Random,1203,1,,1,2,17,0,1,0,0
49,Random,4908,1,,1,2,22,0,1,0,0
8,Random,813,0,,1,6,20,0,1,0,0
49,Random,4921,0,,1,3,22,0,1,0,0
2,Random,218,1,,1,8,33,0,1,0,0
2,Random,206,1,,1,8,33,0,1,0,0
36,Random,3613,1,,1,4,17,0,1,0,0
12,Random,1211,0,,1,3,17,0,1,0,0
2,Random,203,1,,1,6,33,0,1,0,0
2,Random,229,1,,1,8,33,0,1,0,0
8,Random,802,0,,1,4,20,0,1,0,0
2,Random,238,1,,1,5,33,0,1,0,0
49,Random,4911,0,,1,6,22,0,1,0,0
5,Random,500,1,,1,3,14,0,1,0,0
36,Random,3604,0,,1,1,17,0,1,0,0
36,Random,3605,1,,1,2,17,0,1,0,0
21,Random,2105,0,,1,3,12,0,1,0,0
21,Random,2103,0,,1,2,12,0,1,0,0
17,Random,1712,1,,1,6,30,0,1,0,0
49,Random,4900,0,,1,5,22,0,1,0,0
2,Random,234,1,,1,6,33,0,1,0,0
12,Random,1223,0,,1,4,17,0,1,0,0
17,Random,1719,0,,1,8,30,0,1,0,0
2,Random,228,0,0,2,3,33,0,1,0,0
2,Random,223,0,0,2,5,33,0,1,0,0
31,Random,3122,1,1,2,1,15,0,1,0,0
8,Random,818,1,0,2,3,20,0,1,0,0
2,Random,206,1,1,2,5,33,0,1,0,0
49,Random,4916,0,0,2,3,21,0,1,0,0
36,Random,3601,0,1,2,2,17,0,1,0,0
2,Random,208,1,0,2,10,33,0,1,0,0
2,Random,229,0,1,2,10,33,0,1,0,0
2,Random,224,0,0,2,12,33,0,1,0,0
17,Random,1726,0,0,2,8,30,0,1,0,0
2,Random,213,1,1,2,6,33,0,1,0,0
2,Random,219,0,1,2,8,33,0,1,0,0
36,Random,3605,1,1,2,2,17,0,1,0,0
36,Random,3603,1,0,2,2,17,0,1,0,0
36,Random,3622,0,0,2,2,17,0,1,0,0
43,Random,4312,1,1,2,3,11,0,1,0,0
17,Random,1707,1,1,2,6,30,0,1,0,0
2,Random,225,1,1,2,9,33,0,1,0,0
21,Random,2106,0,0,2,1,12,0,1,0,0
21,Random,2105,0,0,2,0,12,0,1,0,0
31,Random,3103,0,0,2,1,15,0,1,0,0
2,Random,232,0,1,2,10,33,0,1,0,0
12,Random,1206,1,0,2,5,16,0,1,0,0
12,Random,1217,0,0,2,4,16,0,1,0,0
5,Random,502,1,1,2,2,14,0,1,0,0
2,Random,200,0,0,2,4,33,0,1,0,0
8,Random,811,1,1,2,4,20,0,1,0,0
49,Random,4920,0,0,2,4,21,0,1,0,0
8,Random,808,1,1,2,4,20,0,1,0,0
8,Random,814,1,0,2,2,20,0,1,0,0
5,Random,519,1,0,2,2,14,0,1,0,0
8,Random,825,1,1,2,5,20,0,1,0,0
5,Random,515,0,1,2,3,14,0,1,0,0
21,Random,2113,1,1,2,1,12,0,1,0,0
31,Random,3115,1,1,2,1,15,0,1,0,0
5,Random,508,1,0,2,3,14,0,1,0,0
2,Random,222,0,1,2,8,33,0,1,0,0
2,Random,233,1,1,2,11,33,0,1,0,0
8,Random,824,1,1,2,3,20,0,1,0,0
49,Random,4911,1,0,2,4,21,0,1,0,0
43,Random,4311,1,1,2,1,11,0,1,0,0
8,Random,819,0,0,2,1,20,0,1,0,0
21,Random,2100,0,1,2,1,12,0,1,0,0
8,Random,813,0,0,2,6,20,0,1,0,0
17,Random,1703,0,1,2,10,30,0,1,0,0
12,Random,1224,1,0,2,4,16,0,1,0,0
43,Random,4316,1,1,2,2,11,0,1,0,0
2,Random,207,0,0,2,3,33,0,1,0,0
17,Random,1720,0,1,2,8,30,0,1,0,0
17,Random,1737,0,0,2,6,30,0,1,0,0
5,Random,513,0,1,2,3,14,0,1,0,0
12,Random,1207,0,1,2,4,16,0,1,0,0
31,Random,3104,1,0,2,3,15,0,1,0,0
17,Random,1719,0,0,2,9,30,0,1,0,0
49,Random,4908,1,1,2,5,21,0,1,0,0
17,Random,1732,1,1,2,6,30,0,1,0,0
5,Random,521,1,1,2,3,14,0,1,0,0
17,Random,1704,0,0,2,8,30,0,1,0,0
17,Random,1712,0,1,2,4,30,0,1,0,0
17,Random,1717,0,0,2,5,30,0,1,0,0
17,Random,1718,1,1,2,6,30,0,1,0,0
49,Random,4907,1,1,2,0,21,0,1,0,0
17,Random,1702,1,1,2,6,30,0,1,0,0
31,Random,3111,1,1,2,1,15,0,1,0,0
17,Random,1706,0,0,2,4,30,0,1,0,0
5,Random,516,1,1,2,2,14,0,1,0,0
21,Random,2101,1,1,2,4,12,0,1,0,0
2,Random,209,0,1,2,10,33,0,1,0,0
12,Random,1208,1,1,2,5,16,0,1,0,0
5,Random,520,0,1,2,5,14,0,1,0,0
17,Random,1708,1,0,2,13,30,0,1,0,0
43,Random,4314,1,1,2,3,11,0,1,0,0
31,Random,3117,1,1,2,3,15,0,1,0,0
49,Random,4917,0,0,2,3,21,0,1,0,0
5,Random,509,0,0,2,1,14,0,1,0,0
2,Random,210,0,0,2,7,33,0,1,0,0
17,Random,1721,1,0,2,8,30,0,1,0,0
43,Random,4300,1,1,2,4,11,0,1,0,0
12,Random,1215,0,1,2,6,16,0,1,0,0
12,Random,1201,1,1,2,5,16,0,1,0,0
8,Random,822,1,1,2,4,20,0,1,0,0
17,Random,1710,1,0,2,7,30,0,1,0,0
2,Random,203,0,1,2,11,33,0,1,0,0
2,Random,236,1,1,2,10,33,0,1,0,0
8,Random,810,1,1,2,3,20,0,1,0,0
8,Random,820,1,1,2,7,20,0,1,0,0
21,Random,2103,0,0,2,2,12,0,1,0,0
12,Random,1211,0,0,2,7,16,0,1,0,0
17,Random,1709,1,0,2,8,30,0,1,0,0
8,Random,804,0,0,2,4,20,0,1,0,0
31,Random,3113,1,1,2,1,15,0,1,0,0
2,Random,205,1,1,2,7,33,0,1,0,0
2,Random,217,1,1,2,7,33,0,1,0,0
21,Random,2107,1,0,2,2,12,0,1,0,0
36,Random,3618,1,1,2,6,17,0,1,0,0
2,Random,212,0,0,2,8,33,0,1,0,0
49,Random,4929,1,1,2,5,21,0,1,0,0
49,Random,4927,1,1,2,6,21,0,1,0,0
31,Random,3105,0,0,2,2,15,0,1,0,0
31,Random,3100,1,1,2,0,15,0,1,0,0
31,Random,3107,1,0,2,3,15,0,1,0,0
49,Random,4902,0,0,2,1,21,0,1,0,0
43,Random,4307,0,0,2,0,11,0,1,0,0
5,Random,514,1,0,2,2,14,0,1,0,0
8,Random,817,1,1,2,1,20,0,1,0,0
2,Random,202,1,1,2,8,33,0,1,0,0
17,Random,1713,1,0,2,5,30,0,1,0,0
2,Random,238,1,1,2,6,33,0,1,0,0
21,Random,2104,0,1,2,2,12,0,1,0,0
36,Random,3600,0,0,2,2,17,0,1,0,0
12,Random,1222,1,1,2,3,16,0,1,0,0
12,Random,1203,0,1,2,4,16,0,1,0,0
17,Random,1711,0,1,2,4,30,0,1,0,0
21,Random,2109,0,0,2,2,12,0,1,0,0
36,Random,3617,1,1,2,3,17,0,1,0,0
8,Random,815,0,0,2,5,20,0,1,0,0
43,Random,4301,1,1,2,1,11,0,1,0,0
8,Random,807,0,1,2,4,20,0,1,0,0
49,Random,4900,0,0,2,7,21,0,1,0,0
2,Random,234,1,1,2,6,33,0,1,0,0
17,Random,1723,0,1,2,6,30,0,1,0,0
17,Random,1731,1,1,2,6,30,0,1,0,0
2,Random,220,1,1,2,10,33,0,1,0,0
31,Random,3101,0,1,2,5,15,0,1,0,0
31,Random,3119,1,1,2,3,15,0,1,0,0
8,Random,821,1,1,2,5,20,0,1,0,0
17,Random,1727,1,0,2,11,30,0,1,0,0
2,Random,211,0,1,2,10,33,0,1,0,0
17,Random,1725,1,1,2,11,30,0,1,0,0
8,Random,802,0,0,2,3,20,0,1,0,0
49,Random,4919,0,1,2,2,21,0,1,0,0
17,Random,1715,0,0,2,4,30,0,1,0,0
36,Random,3607,1,1,2,3,17,0,1,0,0
36,Random,3620,1,1,2,3,17,0,1,0,0
2,Random,216,1,1,2,8,33,0,1,0,0
2,Random,235,1,1,2,7,33,0,1,0,0
49,Random,4904,1,0,2,5,21,0,1,0,0
31,Random,3116,0,0,2,3,15,0,1,0,0
36,Random,3612,0,0,2,4,17,0,1,0,0
36,Random,3610,1,1,2,3,17,0,1,0,0
49,Random,4924,1,0,2,3,21,0,1,0,0
8,Random,805,1,1,2,2,20,0,1,0,0
2,Random,226,0,0,2,7,33,0,1,0,0
12,Random,1204,0,0,2,6,16,0,1,0,0
17,Random,1733,1,1,2,3,30,0,1,0,0
43,Random,4308,1,1,2,1,11,0,1,0,0
17,Random,1728,0,0,2,4,30,0,1,0,0
43,Random,4309,1,1,2,0,11,0,1,0,0
2,Random,218,1,1,2,3,33,0,1,0,0
49,Random,4925,1,1,2,6,21,0,1,0,0
5,Random,522,0,0,2,2,14,0,1,0,0
36,Random,3608,1,1,2,3,17,0,1,0,0
17,Random,1735,1,0,2,3,30,0,1,0,0
2,Random,237,1,0,2,5,33,0,1,0,0
31,Random,3114,0,1,2,3,15,0,1,0,0
43,Random,4310,1,1,2,4,11,0,1,0,0
36,Random,3621,1,1,2,4,17,0,1,0,0
49,Random,4921,0,0,2,5,21,0,1,0,0
36,Random,3609,1,1,2,2,17,0,1,0,0
36,Random,3604,1,0,2,1,17,0,1,0,0
5,Random,507,1,0,2,3,14,0,1,0,0
36,Random,3616,1,1,2,1,17,0,1,0,0
5,Random,518,0,1,2,5,14,0,1,0,0
12,Random,1205,1,1,2,6,16,0,1,0,0
2,Random,204,1,1,2,3,33,0,1,0,0
12,Random,1200,1,0,2,4,16,0,1,0,0
49,Random,4928,0,1,2,2,21,0,1,0,0
31,Random,3110,0,1,2,1,15,0,1,0,0
49,Random,4914,1,0,2,3,21,0,1,0,0
49,Random,4922,1,0,2,3,21,0,1,0,0
17,Random,1729,0,1,2,7,30,0,1,0,0
49,Random,4910,0,0,2,6,21,0,1,0,0
2,Random,227,0,1,2,11,33,0,1,0,0
17,Random,1724,1,1,2,6,30,0,1,0,0
5,Random,500,1,1,2,2,14,0,1,0,0
49,Random,4913,0,1,2,4,21,0,1,0,0
8,Random,803,1,1,2,5,20,0,1,0,0
17,Random,1700,0,0,2,8,30,0,1,0,0
21,Random,2110,1,0,2,3,12,0,1,0,0
12,Random,1218,0,0,2,2,16,0,1,0,0
21,Random,2112,1,0,2,1,12,0,1,0,0
12,Random,1220,0,1,2,7,16,0,1,0,0
12,Random,1223,1,0,2,4,16,0,1,0,0
49,Random,4912,1,1,2,5,21,0,1,0,0
8,Random,800,1,1,2,1,20,0,1,0,0
36,Random,3613,1,1,2,1,17,0,1,0,0
21,Random,2108,1,0,2,3,12,0,1,0,0
43,Random,4315,0,0,2,3,11,0,1,0,0
31,Random,3103,0,0,3,1,15,0,1,0,0
12,Random,1203,1,0,3,3,16,0,1,0,0
49,Random,4925,1,1,3,6,21,0,1,0,0
2,Random,202,1,1,3,1,32,0,1,0,0
5,Random,515,1,0,3,1,14,0,1,0,0
2,Random,203,1,0,3,4,32,0,1,0,0
2,Random,217,0,1,3,5,32,0,1,0,0
21,Random,2112,1,1,3,2,12,0,1,0,0
2,Random,238,1,1,3,8,32,0,1,0,0
5,Random,514,0,1,3,0,14,0,1,0,0
5,Random,508,1,1,3,1,14,0,1,0,0
2,Random,237,0,1,3,7,32,0,1,0,0
2,Random,235,0,1,3,4,32,0,1,0,0
2,Random,206,1,1,3,6,32,0,1,0,0
2,Random,208,1,1,3,6,32,0,1,0,0
2,Random,224,0,0,3,10,32,0,1,0,0
2,Random,234,1,1,3,7,32,0,1,0,0
49,Random,4904,1,1,3,2,21,0,1,0,0
2,Random,211,1,0,3,5,32,0,1,0,0
17,Random,1710,0,1,3,8,30,0,1,0,0
17,Random,1702,1,1,3,5,30,0,1,0,0
12,Random,1207,1,0,3,2,16,0,1,0,0
2,Random,218,1,1,3,5,32,0,1,0,0
17,Random,1735,0,1,3,4,30,0,1,0,0
2,Random,220,0,1,3,5,32,0,1,0,0
31,Random,3115,0,1,3,3,15,0,1,0,0
21,Random,2110,0,1,3,3,12,0,1,0,0
17,Random,1719,1,0,3,8,30,0,1,0,0
36,Random,3613,1,1,3,4,16,0,1,0,0
17,Random,1725,1,1,3,5,30,0,1,0,0
12,Random,1224,0,1,3,1,16,0,1,0,0
49,Random,4910,0,0,3,4,21,0,1,0,0
5,Random,521,1,1,3,0,14,0,1,0,0
31,Random,3114,1,0,3,2,15,0,1,0,0
12,Random,1201,1,1,3,3,16,0,1,0,0
21,Random,2107,0,1,3,3,12,0,1,0,0
5,Random,520,1,0,3,2,14,0,1,0,0
21,Random,2105,0,0,3,3,12,0,1,0,0
2,Random,205,0,1,3,5,32,0,1,0,0
2,Random,233,1,1,3,1,32,0,1,0,0
31,Random,3113,1,1,3,3,15,0,1,0,0
49,Random,4902,0,0,3,2,21,0,1,0,0
31,Random,3117,1,1,3,1,15,0,1,0,0
36,Random,3608,1,1,3,3,16,0,1,0,0
17,Random,1718,0,1,3,5,30,0,1,0,0
17,Random,1703,1,0,3,7,30,0,1,0,0
5,Random,502,0,1,3,1,14,0,1,0,0
17,Random,1728,0,0,3,7,30,0,1,0,0
5,Random,522,0,0,3,1,14,0,1,0,0
17,Random,1737,1,0,3,4,30,0,1,0,0
17,Random,1713,0,1,3,6,30,0,1,0,0
17,Random,1715,0,0,3,8,30,0,1,0,0
21,Random,2113,1,1,3,3,12,0,1,0,0
49,Random,4914,0,1,3,6,21,0,1,0,0
17,Random,1723,1,0,3,6,30,0,1,0,0
2,Random,229,1,0,3,8,32,0,1,0,0
17,Random,1700,0,0,3,5,30,0,1,0,0
2,Random,219,0,0,3,8,32,0,1,0,0
12,Random,1218,0,0,3,1,16,0,1,0,0
12,Random,1205,1,1,3,3,16,0,1,0,0
12,Random,1217,0,0,3,2,16,0,1,0,0
17,Random,1709,0,1,3,6,30,0,1,0,0
17,Random,1720,0,0,3,8,30,0,1,0,0
5,Random,500,0,1,3,2,14,0,1,0,0
17,Random,1727,0,1,3,7,30,0,1,0,0
17,Random,1732,1,1,3,4,30,0,1,0,0
49,Random,4911,1,1,3,3,21,0,1,0,0
17,Random,1721,1,1,3,8,30,0,1,0,0
36,Random,3603,1,1,3,2,16,0,1,0,0
2,Random,225,1,1,3,4,32,0,1,0,0
5,Random,513,1,0,3,2,14,0,1,0,0
12,Random,1204,1,0,3,5,16,0,1,0,0
36,Random,3601,0,0,3,2,16,0,1,0,0
31,Random,3116,0,0,3,6,15,0,1,0,0
36,Random,3605,0,1,3,5,16,0,1,0,0
49,Random,4912,1,1,3,2,21,0,1,0,0
2,Random,204,1,1,3,4,32,0,1,0,0
31,Random,3107,1,1,3,1,15,0,1,0,0
31,Random,3110,1,0,3,4,15,0,1,0,0
17,Random,1733,1,1,3,7,30,0,1,0,0
12,Random,1223,1,1,3,4,16,0,1,0,0
2,Random,232,0,0,3,4,32,0,1,0,0
36,Random,3607,1,1,3,2,16,0,1,0,0
31,Random,3104,0,1,3,3,15,0,1,0,0
17,Random,1706,0,0,3,5,30,0,1,0,0
49,Random,4900,0,0,3,4,21,0,1,0,0
21,Random,2109,0,0,3,4,12,0,1,0,0
12,Random,1220,1,0,3,3,16,0,1,0,0
21,Random,2106,0,0,3,2,12,0,1,0,0
17,Random,1712,0,0,3,7,30,0,1,0,0
36,Random,3600,0,0,3,5,16,0,1,0,0
49,Random,4917,0,0,3,1,21,0,1,0,0
12,Random,1206,1,1,3,3,16,0,1,0,0
2,Random,212,0,0,3,4,32,0,1,0,0
31,Random,3101,0,0,3,5,15,0,1,0,0
21,Random,2101,0,1,3,2,12,0,1,0,0
2,Random,216,1,1,3,8,32,0,1,0,0
49,Random,4919,0,0,3,5,21,0,1,0,0
5,Random,519,0,1,3,1,14,0,1,0,0
17,Random,1724,1,1,3,7,30,0,1,0,0
2,Random,226,1,0,3,4,32,0,1,0,0
12,Random,1215,0,0,3,4,16,0,1,0,0
49,Random,4921,0,0,3,2,21,0,1,0,0
49,Random,4916,0,0,3,3,21,0,1,0,0
2,Random,236,1,1,3,5,32,0,1,0,0
36,Random,3618,0,1,3,4,16,0,1,0,0
17,Random,1704,0,0,3,7,30,0,1,0,0
36,Random,3604,0,1,3,3,16,0,1,0,0
17,Random,1731,1,1,3,8,30,0,1,0,0
21,Random,2104,0,0,3,2,12,0,1,0,0
21,Random,2108,1,1,3,3,12,0,1,0,0
21,Random,2103,0,0,3,2,12,0,1,0,0
31,Random,3100,1,1,3,1,15,0,1,0,0
5,Random,518,1,0,3,0,14,0,1,0,0
36,Random,3621,1,1,3,3,16,0,1,0,0
5,Random,509,1,0,3,2,14,0,1,0,0
2,Random,200,0,0,3,7,32,0,1,0,0
36,Random,3620,0,1,3,3,16,0,1,0,0
2,Random,209,0,0,3,6,32,0,1,0,0
12,Random,1222,1,1,3,2,16,0,1,0,0
36,Random,3609,1,1,3,3,16,0,1,0,0
49,Random,4928,1,0,3,1,21,0,1,0,0
2,Random,222,1,0,3,6,32,0,1,0,0
36,Random,3610,1,1,3,2,16,0,1,0,0
12,Random,1200,0,1,3,1,16,0,1,0,0
31,Random,3122,1,1,3,3,15,0,1,0,0
12,Random,1211,0,0,3,0,16,0,1,0,0
49,Random,4927,1,1,3,1,21,0,1,0,0
21,Random,2100,0,0,3,1,12,0,1,0,0
49,Random,4908,0,1,3,0,21,0,1,0,0
49,Random,4920,0,0,3,4,21,0,1,0,0
5,Random,507,1,1,3,2,14,0,1,0,0
36,Random,3612,1,0,3,4,16,0,1,0,0
49,Random,4913,1,0,3,3,21,0,1,0,0
36,Random,3616,1,1,3,3,16,0,1,0,0
49,Random,4907,1,1,3,6,21,0,1,0,0
31,Random,3105,0,0,3,3,15,0,1,0,0
2,Random,210,1,0,3,4,32,0,1,0,0
